id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,latitude,longitude,tenure
1480,https://www.onthemarket.com/details/14764953/,2 bedroom end of terrace house for sale,"Abbey Road, Bradwell, Milton Keynes",259000,Price qualifier not available,Reduced < 7 days,End of terrace house,2 bed,1bath,EPC rating: F*,635 sq ft / 59 sq m,"[""Period cottage home"", ""Two bedrooms"", ""Generous rear garden"", ""Driveway parking to front"", ""Extended to side"", ""Character features throughout"", ""Situated opposite woodland & green space"", ""5 Minutes to central MK and mainline train station"", ""Energy rating: F"", ""Council tax band: B""]",52.0492493,-0.7904359,UNKNOWN
702,https://www.onthemarket.com/details/15050120/,3 bedroom semi-detached house for sale,"Furnival Avenue, Slough SL2",525000,Guide price,Added < 7 days,Semi-detached house,3 bed,2bath,EPC rating: D*,"1,033 sq ft / 96 sq m","[""Tenure: Freehold"", ""*Guide Price \u00a3525,000 - \u00a3550,000*"", ""Three Bedroom Extended Semi-Detached House"", ""Two Spacious Reception Rooms"", ""Bright Open Plan Kitchen/Diner"", ""Modern Bathroom & Wet Room Suites"", ""Generous Low-Maintenance Rear Garden"", ""Driveway Parking to Front"", ""Brick Built Outbuilding with Power & Light"", ""Close to Amenities, Good Schools & Road/Public Transport Links"", ""Catchment Area for Local Grammar Schools""]",51.527283644962,-0.620233677446,FREEHOLD
703,https://www.onthemarket.com/details/14941545/,4 bedroom townhouse for sale,"Edgeworth Close, Slough SL3",575000,Price qualifier not available,Added > 14 days,Townhouse,4 bed,4bath,EPC rating: B*,"1,280 sq ft / 119 sq m","[""Tenure: Freehold"", ""FOUR BEDROOM SEMI DETACHED TOWN HOUSE"", ""BUILT IN 2014 BY TAYLOR WIMPEY"", ""NEARLY 1500 SQUARE FOOT OF ACCOMMODATION"", ""CLOSE TO AN ABUNDANCE OF SCHOOLS AND SLOUGH TOWN CENTRE""]",51.510047405831,-0.562722863616,FREEHOLD
704,https://www.onthemarket.com/details/14424945/,3 bedroom terraced house for sale,"Marlow Road, Marlow SL7",550000,Guide price,Added > 14 days,Terraced house,3 bed,1bath,EPC rating not available,922 sq ft / 86 sq m,"[""Tenure: Freehold"", ""Grade II listed Cottage"", ""Three Bedrooms"", ""Living Room"", ""Kitchen"", ""Shower Room"", ""Utility Lean Too"", ""Private Rear Garden"", ""Space for Parking at the Rear"", ""No Onward Chain"", ""Requires Some Refurbishment""]",51.597979798648,-0.798028189604,FREEHOLD
712,https://www.onthemarket.com/details/14440732/,3 bedroom semi-detached house for sale,"Wycombe Road, High Wycombe HP14",375000,Offers in excess of,Added > 14 days,Semi-detached house,3 bed,1bath,EPC rating: F*,893 sq ft / 83 sq m,"[""Tenure: Freehold"", ""Period Semi Detached Home"", ""Three Bedrooms"", ""Extension Potential (STP)"", ""Open Fireplace"", ""Double Garage"", ""No Onward Chain"", ""Large Driveway"", ""Close To Local Shops And Amenities"", ""Character Features"", ""South Facing Garden""]",51.650453662674,-0.863111677144,FREEHOLD
1481,https://www.onthemarket.com/details/14969344/,2 bedroom terraced house for sale,"Bishops Way, Worminghall",380000,Price qualifier not available,Added > 14 days,Terraced house,2 bed,2bath,EPC rating: C*,656 sq ft / 61 sq m,"[""Immaculately Presented Home"", ""Two Double Bedrooms"", ""Downstairs Cloakroom"", ""Garage & Driveway Parking"", ""Enclosed Rear Garden"", ""Cul-de-Sac Location"", ""Modern Home Built in 2020"", ""Access to Countryside Walks""]",51.7703139,-1.0725443,UNKNOWN
1482,https://www.onthemarket.com/details/14715847/,3 bedroom semi-detached house for sale,"Cedar Avenue, Hazlemere, High Wycombe, Buckinghamshire",475000,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,1bath,EPC rating: E*,947 sq ft / 88 sq m,"[""Tenure: Freehold"", ""Semi Detached Family Home"", ""Potential to Extend (STPP)"", ""Close to Sought After Schools and Local Park"", ""Modernisation Required Throughout"", ""3 Bedrooms"", ""2 Reception Rooms"", ""Level Enclosed Rear Gardens"", ""Own Driveway and Single Garage"", ""NO ONWARD CHAIN"", ""EPC 54 E / Council Tax Band D""]",51.658962113655,-0.714678596248,FREEHOLD
1483,https://www.onthemarket.com/details/15007777/,2 bedroom semi-detached house for sale,"Barley View, Prestwood HP16",550000,Price qualifier not available,Added < 14 days,Semi-detached house,2 bed,2bath,EPC rating: C*,705 sq ft / 66 sq m,"[""Two bedroom semi-detached brick and flint cottage"", ""Immaculate, modern contemporary finish throughout"", ""Stunning landscaped South facing garden"", ""Underfloor heating throughout the ground floor"", ""Driveway parking for two/three cars"", ""Family bathroom and en-suite to the main bedroom""]",51.700417889423,-0.729841097329,UNKNOWN
1484,https://www.onthemarket.com/details/14601900/,1 bedroom flat for sale,"Goodearl Court, High Wycombe",195000,Price qualifier not available,Added > 14 days,Flat,1 bed,1bath,EPC rating: C*,493 sq ft / 46 sq m,"[""Tenure: Leasehold (80 years remaining)"", ""Apartment with Stunning Views"", ""Security Entry Phone System"", ""Living/Dining Room (with Balcony)"", ""Kitchen"", ""Double Bedroom"", ""Bathroom"", ""Allocated Parking"", ""Lease - 82 Years"", ""EPC 77 C / Council Tax Band B""]",51.640763647647,-0.695782971204,LEASEHOLD
1485,https://www.onthemarket.com/details/14778035/,2 bedroom end of terrace house for sale,"The Frithe, Slough",385000,Offers in excess of,Reduced < 14 days,End of terrace house,2 bed,1bath,EPC rating not available,Size info not available,"[""Two Bedroom Family Home"", ""Potential to Extend STPP"", ""Close to Local Schools"", ""No Onward Chain"", ""Driveway Parking"", ""Electric Heating System & Double Glazing"", ""Requires Modernisation"", ""Popular Residential Area"", ""Council Tax Band - C"", ""EPC- E""]",51.5191107,-0.5730465,UNKNOWN
1486,https://www.onthemarket.com/details/14228165/,4 bedroom townhouse for sale,"Columbia Place, Campbell Park, Milton Keynes",315000,Guide price,Added > 14 days,Townhouse,4 bed,1bath,EPC rating: C*,"1,367 sq ft / 127 sq m","[""Great Location"", ""Four Bedrooms"", ""Close Proximity to Central MK"", ""Townhouse"", ""Community Feel"", ""Solar Panels"", ""Gated Underground Parking"", ""2 Balconies"", ""Chain Free""]",52.043972867468,-0.743868645681,UNKNOWN
1491,https://www.onthemarket.com/details/12724788/,4 bedroom semi-detached house for sale,"High Wycombe,  Buckinghamshire,  HP13",400000,Offers in excess of,Added > 14 days,Semi-detached house,4 bed,2bath,EPC rating: D*,"1,201 sq ft / 112 sq m","[""Tenure: Freehold"", ""Four bedroom semi detached home"", ""Lounge & dining room"", ""Kitchen with access to garden"", ""Landscaped rear garden with side access"", ""Driveway & garage parking"", ""Access to local schools, shops and amenities"", ""Newly fitted carpets throughout"", ""No onward chain""]",51.6345693,-0.7389446,FREEHOLD
1492,https://www.onthemarket.com/details/14922478/,3 bedroom detached house for sale,"Longfield Road, Tring",550000,Offers in region of,Reduced < 14 days,Detached house,3 bed,1bath,EPC rating: C*,"1,131 sq ft / 105 sq m","[""THREE BEDROOM DETACHED FAMILY HOME"", ""NO ONWARD CHAIN"", ""KITCHEN/DINING ROOM"", ""DOWNSTAIRS CLOAKROOM"", ""ENCLOSED LANDSCAPED REAR GARDEN"", ""DRIVEWAY PARKING"", ""CLOSE TO LOCAL AMENITIES AND TRANSPORT"", ""HIGHLY SOUGHT AFTER AREA"", ""RECENTLY REFURBISHED"", ""INTERACTIVE VIRTUAL TOUR""]",51.7916906,-0.6744356,UNKNOWN
723,https://www.onthemarket.com/details/14517231/,2 bedroom flat for sale,"Stanley Kubrick Road, Uxbridge UB9",380000,Guide price,Reduced < 7 days,Flat,2 bed,1bath,EPC rating not available,Size info not available,"[""Tenure: Leasehold"", ""Two Double Bedrooms"", ""Contemporary Bathroom"", ""First floor apartment"", ""Good Sized Balcony"", ""High Gloss Contemporary Fitted Kitchen"", ""Cinema Room (on request through concierge)"", ""Bar available (on request through concierge)"", ""Community room (on request through concierge)"", ""Council Tax Band D (\u00a32,176 p/yr)"", ""Oak Strip Wood Flooring""]",51.586241541238,-0.499338261084,LEASEHOLD
724,https://www.onthemarket.com/details/14114775/,2 bedroom terraced house for sale,"Leighton Road, Leighton Buzzard LU7",270000,Price qualifier not available,Added > 14 days,Terraced house,2 bed,1bath,EPC rating: E*,667 sq ft / 62 sq m,"[""Two Bedrooms"", ""Village Location"", ""Grammar School Catchment"", ""Close to Local Amenites"", ""Close To Leighton Buzzard Station"", ""Two generous Receptions"", ""BBQ/ Bar Area In The Garden"", ""Tenure Freehold EPC E Council Tax band: B""]",51.874746492437,-0.714732082529,UNKNOWN
725,https://www.onthemarket.com/details/15004834/,1 bedroom flat for sale,"Liston House, Cromwell Gardens, Marlow",340000,Price qualifier not available,Added < 14 days,Flat,1 bed,1bath,EPC rating: C*,419 sq ft / 39 sq m,"[""Tenure: Leasehold"", ""A Beautifully Presented One Bedroom Apartment Within the Heart of Marlow Offered to the market with NO ONWARD CHAIN"", ""Close to the Train Station & Open Parkland"", ""Stylish Open Plan Kitchen/Dining & Living Area"", ""Good Size Bedroom with Double Fitted Wardrobe"", ""Contemporary Styled Shower Room"", ""Patio Space"", ""Allocated Parking & Communal Garden Area""]",51.571645046333,-0.774164723382,LEASEHOLD
726,https://www.onthemarket.com/details/14810837/,3 bedroom semi-detached house for sale,"Bryants Acre, Wendover",499950,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,"1,087 sq ft / 101 sq m","[""Tenure: Freehold"", ""No onward chain"", ""Walking distance to Wendover first school and John Colet"", ""Quiet no-through road location"", ""Bright and spacious house"", ""Some modernisation required"", ""Private easterly facing garden"", ""Two double bedroom and third single bedroom"", ""Walking distance to Wendover train station""]",51.7685207,-0.7434098,FREEHOLD
727,https://www.onthemarket.com/details/14985694/,4 bedroom detached house for sale,"Cranwell Crescent, Eaton Leys, Milton Keynes",560000,Price qualifier not available,Added < 14 days,Detached house,4 bed,2bath,EPC rating: B*,"1,302 sq ft / 121 sq m","[""FOUR-BEDROOM DETACHED"", ""EN-SUITE TO MAIN BEDROOM"", ""LOUNGE"", ""KITCHEN/DINER"", ""UTILITY"", ""STUDY"", ""DOWNSTAIRS CLOAKROOM"", ""NO UPPER CHAIN""]",51.989171878,-0.703792045,UNKNOWN
728,https://www.onthemarket.com/details/14961235/,2 bedroom character property for sale,"The Maltings, Newport Pagnell, MK16",260000,Offers in excess of,Reduced < 7 days,Character property,2 bed,1bath,EPC rating: C*,492 sq ft / 46 sq m,"[""Tenure: Freehold"", ""Two bedroom"", ""Off Newport Pagnell High Street"", ""Driveway"", ""Chain free"", ""Two toilets""]",52.086180040787,-0.722764276558,FREEHOLD
1493,https://www.onthemarket.com/details/14399974/,4 bedroom semi-detached house for sale,"Westbury Lane, Newport Pagnell, Buckinghamshire, MK16",420000,Price qualifier not available,Added > 14 days,Semi-detached house,4 bed,1bath,EPC rating: C*,980 sq ft / 91 sq m,"[""Tenure: Freehold"", ""Brick built semi detached house"", ""Four bedrooms"", ""Two reception rooms"", ""Fitted kitchen"", ""Bathroom"", ""Garage and parking for three cars"", ""Enclosed rear garden"", ""Planning permission for a partial garage conversion""]",52.090366101032,-0.74313735346,FREEHOLD
1494,https://www.onthemarket.com/details/15009616/,3 bedroom end of terrace house for sale,"Starling Mews, Aylesbury HP19",385000,Offers in excess of,Added < 14 days,End of terrace house,3 bed,2bath,EPC rating: D*,818 sq ft / 76 sq m,"[""Fairford Leys Development"", ""Three Bedroom House"", ""Close To Amenities"", ""Downstairs Cloakroom"", ""En-suite To Master"", ""Landscaped Garden"", ""Off Road Parking"", ""Ideal Family Home""]",51.817532292773,-0.845291604131,UNKNOWN
1495,https://www.onthemarket.com/details/14554082/,4 bedroom detached house for sale,"Sharrow Vale, High Wycombe HP12",465000,Price qualifier not available,Added > 14 days,Detached house,4 bed,2bath,EPC rating: D*,"1,097 sq ft / 102 sq m","[""DETACHED HOUSE WITH ANNEXE"", ""NO ONWARD CHAIN"", ""THREE/FOUR BEDROOMS"", ""THREE BATHROOMS"", ""LARGE KITCHEN/DINING ROOM"", ""ENCLOSED REAR GARDEN"", ""DRIVEWAY PARKING (PLUS NON RESTRICTED ON ROAD PARKING)"", ""GAS CENTRAL HEATING"", ""UPVC DOUBLE GLAZING"", ""QUIET CUL-DE-SAC LOCATION""]",51.630972889079,-0.771010798831,UNKNOWN
1501,https://www.onthemarket.com/details/14915278/,4 bedroom detached house for sale,"St. Vincent Avenue, Newton Leys, Milton Keynes, Buckinghamshire",475000,Guide price,Added > 14 days,Detached house,4 bed,2bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""The agent dealing with this property is Richie Moore"", ""please press option 6 when calling"", ""Four double bedrooms"", ""Parking for two cars and a garage"", ""Upgraded kitchen"", ""Upgraded underlay, and carpet throughout"", ""Short walk from local primary school""]",51.976271814083,-0.738003735987,FREEHOLD
1502,https://www.onthemarket.com/details/14859699/,1 bedroom terraced house for sale,"Cleveland Place, Aylesbury HP20",230000,Price qualifier not available,Added > 14 days,Terraced house,1 bed,1bath,EPC rating: D*,452 sq ft / 42 sq m,"[""Tenure: Freehold"", ""CLEVELAND PARK"", ""FREEHOLD TERRACED HOME"", ""ONE DOUBLE BEDROOM"", ""MODERN KITCHEN"", ""OPEN PLAN GROUND FLOOR"", ""MODERN WHITE BATHROOM SUITE"", ""FRONT GARDEN & REAR GARDEN BACKING ONTO FIELDS"", ""ALLOCATED PARKING"", ""UPVC DOUBL GALZING & GAS CENTRAL HEATING"", ""NO UPPER CHAIN""]",51.827228314036,-0.799100771731,FREEHOLD
1503,https://www.onthemarket.com/details/14442370/,2 bedroom log cabin for sale,"Chargers Paddock, Marlow SL7",300000,Price qualifier not available,Added > 14 days,Log cabin,2 bed,2bath,EPC rating not available,Size info not available,"[""Tenure: Not known"", ""Detached Lodge"", ""Two bedrooms"", ""En Suite to Master"", ""Family Bathroom"", ""Living Room"", ""Separate Kitchen"", ""South Facing Veranda"", ""Parking for Two Vehicles"", ""Permitted Occupation for 51 weeks a year"", ""Close to River Thames""]",51.5876256,-0.7879513,UNKNOWN
1504,https://www.onthemarket.com/details/14918218/,2 bedroom cluster house for sale,"Iris Close, Aylesbury, Buckinghamshire",270000,Price qualifier not available,Added > 14 days,Cluster house,2 bed,1bath,EPC rating: D*,570 sq ft / 53 sq m,"[""Tenure: Freehold"", ""WILLOWS DEVELOPMENT"", ""WALKING DISTANCE TO TOWN CENTRE"", ""WALKING DISTANCE TO TRAIN STATION"", ""IDEAL FOR FIRST TIME BUYERS"", ""TWO ALLOCATED PARKING SPACES"", ""TWO DOUBLE BEDROOM"", ""KITCHEN"", ""LOUNGE"", ""BATHROOM""]",51.8040729,-0.8275962,FREEHOLD
1537,https://www.onthemarket.com/details/14892676/,2 bedroom maisonette for sale,"Farnham Road, Slough SL2",259950,Price qualifier not available,Added > 14 days,Maisonette,2 bed,1bath,EPC rating: D*,495 sq ft / 46 sq m,"[""Tenure: Leasehold (97 years remaining)""]",51.536222445986,-0.617742844772,LEASEHOLD
733,https://www.onthemarket.com/details/14531036/,3 bedroom cottage for sale,"Bonnet Cottage, Main Street, Preston Bissett, Buckinghamshire",535000,Price qualifier not available,Added > 14 days,Cottage,3 bed,2bath,EPC rating: F*,"1,130 sq ft / 105 sq m","[""Tenure: Freehold"", ""PICTURESQUE PRESTON BISSETT VILLAGE"", ""THREE BEDROOMS"", ""CHARACTER PROPERTY"", ""DETACHED"", ""GARAGE AND PARKING"", ""WORK FROM HOME OFFICE"", ""SOUTH FACING GARDEN WITH COUNTRYSIDE VIEWS"", ""EN-SUITE TO MASTER"", ""LOG BURNER & OPEN FIRE"", ""OIL FIRED CENTRAL HEATING""]",51.962918887453,-1.044025008788,FREEHOLD
734,https://www.onthemarket.com/details/14936637/,3 bedroom link detached house for sale,"Waterlily, Aylesbury HP19",450000,Guide price,Added > 14 days,Link detached house,3 bed,1bath,EPC rating: D*,807 sq ft / 75 sq m,"[""Desirable Location"", ""Three Bedroom House"", ""Garage & Parking"", ""Close To Shops, Pub & Lake"", ""Immaculate Order Throughout"", ""Front & Rear Gardens""]",51.833712472811,-0.804731108073,UNKNOWN
735,https://www.onthemarket.com/details/14323532/,1 bedroom maisonette for sale,"Chiltern Street, Aylesbury",145000,Guide price,Reduced < 14 days,Maisonette,1 bed,1bath,EPC rating: D*,360 sq ft / 33 sq m,"[""First Floor Maisonette"", ""One Bedroom"", ""Off Street Parking For Two Vehicles"", ""Living Room"", ""Perfect First Time Buy"", ""Chain Free"", ""Close to Station"", ""Newly Renovated""]",51.8085319,-0.8072403,UNKNOWN
742,https://www.onthemarket.com/details/14511292/,3 bedroom end of terrace house for sale,"Birfield Road, Loudwater, HP10",400000,Price qualifier not available,Added > 14 days,End of terrace house,3 bed,1bath,EPC rating not available,"2,368 sq ft / 220 sq m","[""Tenure: Freehold""]",51.6076544,-0.6975862,FREEHOLD
743,https://www.onthemarket.com/details/14976443/,3 bedroom semi-detached house for sale,"Larch Grove, Bletchley, Milton Keynes",375000,Offers in region of,Added > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,Size info not available,"[""THREE BEDROOMS"", ""BAY-FRONTED SEMI DETACHED"", ""REFITTED DOWNSTAIRS CLOAKROOM"", ""REFITTED KITCHEN/DINER"", ""REFITTED SHOWER ROOM"", ""PRIVATE REAR GARDEN WITH SUMMER HOUSE"", ""AMPLE OFF-ROAD PARKING"", ""PICTURESQUE VIEWS""]",51.9902389,-0.7192515,UNKNOWN
744,https://www.onthemarket.com/details/14694527/,3 bedroom terraced house for sale,"Okeley Lane, Tring",385000,Price qualifier not available,Added > 14 days,Terraced house,3 bed,1bath,EPC rating: D*,828 sq ft / 77 sq m,"[""NO ONWARD CHAIN"", ""LOUNGE/DINING ROOM"", ""FAMILY ROOM/STUDY"", ""THREE BEDROOMS"", ""FRONT AND REAR GARDENS"", ""GARAGE AND ALLOCATED PARKING"", ""SET BACK OFF MAIN ROAD""]",51.7938319,-0.677454,UNKNOWN
