id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,normalized_address,source,latitude,longitude,Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status,Date
45.0,https://www.onthemarket.com/details/13978580/,3 bedroom semi-detached house for sale,"Stratford Road, Nash",325000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: F*,882 sq ft / 82 sq m,"['Semi-detached house', 'Three bedrooms', 'No upper chain', 'Updating required', 'Good size front & rear gardens', 'Utility room & cloakroom', 'Semi-rural village location', 'Driveway parking', 'Overlooking fields', 'THIS PROPERTY IS BEING SOLD AS SEEN']","Stratford Road, Nash, Buckinghamshire",scraped,52.0002779,-0.8649056,,325000.0,,,S,,,,,,,,,,,,2023-12-31
46.0,https://www.onthemarket.com/details/13768809/,2 bedroom flat for sale,"Guildmaster Court, High Wycombe HP11",225000.0,Offers over,OnTheMarket > 14 days,Flat,2 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Leasehold (170 years remaining)', 'TWO DOUBLE BEDROOMS', 'LARGE OPEN  PLANNED LIVING ROOM / KITCHEN', 'MODERN BUILD', 'LARGE  BATHROOM', 'STORAGE CUPBOARDS', 'BALCONY', 'GAS CENTRAL HEATING', 'LIFT ACCESS', 'CLOSE TO EDEN SHOPPING CENTRE', 'VIEWING HIGHLY RECOMENDED']","Guildmaster Court, High Wycombe HP11, Buckinghamshire",scraped,51.628767609,-0.749443809,,225000.0,,,F,,,,,,,,,,,,2023-12-31
47.0,https://www.onthemarket.com/details/13507638/,3 bedroom maisonette for sale,"Parsons Fee, Aylesbury",395000.0,Price qualifier not available,OnTheMarket > 14 days,Maisonette,3 bed,1bath,EPC rating: C*,"1,313 sq ft / 122 sq m","['Tenure: Leasehold', '360 VIRTUAL TOUR', 'HISTORICAL BUILDING', 'ORIGINAL FEATURES', 'STUDY', 'BEAUTIFUL GROUNDS', 'AYLESBURY OLD TOWN', 'CONVERTED OLD BREWERY', 'ALLOCATED PARKING', 'VISITOR PARKING']","Parsons Fee, Aylesbury, Buckinghamshire",scraped,51.817303944374,-0.816202116335,,395000.0,,,F,,,,,,,,,,,,2023-12-31
48.0,https://www.onthemarket.com/details/14000297/,1 bedroom apartment for sale,"Wizard Way, Oakgrove, Milton Keynes, MK10",199500.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,1 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Leasehold', '£205 service charge', '239 years remaining', '£150 a year ground rent', 'Desirable and Highly Sought-After Location', 'Chain Free', 'Secure parking', 'Can rent out for £1,150 pcm']","Wizard Way, Oakgrove, Milton Keynes, MK10, Buckinghamshire",scraped,52.0412392109,-0.716107447604,,199500.0,,,F,,,,,,,,,,,,2023-12-31
49.0,https://www.onthemarket.com/details/13827847/,3 bedroom terraced house for sale,"Coniston Road, Linslade, Leighton Buzzard",350000.0,Guide price,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating not available,Size info not available,"['THREE BEDROOM MID-TERRACE FAMILY HOME', 'SOUGHT AFTER LOCATION', 'LOUNGE and DINING ROOM', 'ENCLOSED REAR GARDEN', 'CLOSE TO LOCAL AMENITIES AND TRANSPORT', 'CLOSE TO SCHOOLS', 'DRIVEWAY and GARAGE', 'INTERACTIVE VIRTUAL TOUR']","Coniston Road, Linslade, Leighton Buzzard, Buckinghamshire",scraped,51.917714375839,-0.687312870087,,350000.0,,,T,,,,,,,,,,,,2023-12-31
50.0,https://www.onthemarket.com/details/12254270/,3 bedroom bungalow for sale,"The Vale, Chesham, Buckinghamshire, HP5",400000.0,Guide price,OnTheMarket > 14 days,Bungalow,3 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'A charming detached bungalow', 'Good sized plot with potential (STPP)', 'Sought after location of The Vale', 'Highly regarded school catchments', 'Three good sized bedrooms', 'Countryside views']","The Vale, Chesham, Buckinghamshire, HP5",scraped,51.733831871029,-0.608565423089,,400000.0,,,D,,,,,,,,,,,,2023-12-31
51.0,https://www.onthemarket.com/details/13666678/,3 bedroom end of terrace house for sale,"Northmead Road, Slough SL2",375000.0,Guide price,OnTheMarket > 14 days,End of terrace house,3 bed,1bath,EPC rating: D*,904 sq ft / 84 sq m,"['Tenure: Freehold', 'Three bedroom end of terrace family house', 'Located well for access to Burnham Station (Cross Rail)', 'Nearby to M4/M40 and local shops', '16ft living room', '14ft Kitchen/Dining Room', 'Private patio rear garden', 'Parking for 2 cars', 'Cul de sac location', 'No chain']","Northmead Road, Slough SL2, Buckinghamshire",scraped,51.528917896574,-0.63599016406,,375000.0,,,T,,,,,,,,,,,,2023-12-31
52.0,https://www.onthemarket.com/details/13731913/,3 bedroom detached bungalow for sale,"Upper Street, Quainton, Buckinghamshire.",395000.0,Guide price,OnTheMarket > 14 days,Detached bungalow,3 bed,1bath,EPC rating: E*,850 sq ft / 79 sq m,"['Tenure: Freehold', 'Detached Bungalow', 'Requiring Refurbishment', 'Extremely Popular Village', 'Scope for Extension', 'Scope for Loft Conversion', '3 Bedrooms', 'Kitchen/Dining Room']","Upper Street, Quainton, Buckinghamshire.",scraped,51.8749998,-0.9168963,,395000.0,,,D,,,,,,,,,,,,2023-12-31
53.0,https://www.onthemarket.com/details/13883653/,4 bedroom semi-detached house for sale,"Newport Road, Brooklands",460000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,4 bed,2bath,EPC rating: B*,"1,302 sq ft / 121 sq m","['Four Bedrooms', 'Open plan conservatory', 'Dressing area with fitted wardrobes and en-suite shower room', 'Stylish modern fitted kitchen with integrated appliances', 'Garage and a driveway for approximately three cars', 'No upward chain', 'Air Conditioning to all floors', 'Popular area', 'Downstairs cloakroom', 'Energy Rating: B']","Newport Road, Brooklands, Buckinghamshire",scraped,52.052162991095,-0.694513756061,,460000.0,,,S,,,,,,,,,,,,2023-12-31
54.0,https://www.onthemarket.com/details/13423543/,1 bedroom flat for sale,"Windrush Court, High Wycombe HP13",172500.0,Price qualifier not available,OnTheMarket > 14 days,Flat,1 bed,1bath,EPC rating: C*,430 sq ft / 40 sq m,"['A One Bedroom Top Floor Apartment On East Side Of Town', 'Gas Central Heating To Radiators And Double Glazed Windows', 'Fitted Kitchen And Modern Refitted Bathroom', 'Long Remaining Lease And No Upper Chain,', 'Allocated Parking And Communal Gardens', 'We Hold Keys, Ideal First Time/Investment Purchase']","Windrush Court, High Wycombe HP13, Buckinghamshire",scraped,51.628927898948,-0.721884548058,,172500.0,,,F,,,,,,,,,,,,2023-12-31
55.0,https://www.onthemarket.com/details/13453908/,4 bedroom semi-detached house for sale,"Hunters Way, Cippenham",484950.0,Guide price,OnTheMarket > 14 days,Semi-detached house,4 bed,1bath,EPC rating: C*,914 sq ft / 85 sq m,"['Three/Four Bedroom Semi Detached Family Home', 'Spacious Living Accommodation', 'Heart of Cippenham Village', 'Two/Three Reception Rooms', 'Two Bathrooms (One En-Suite)', 'Ground Floor Cloakroom', 'Driveway Parking', 'Walking Distance to Burnham Station (Main Paddington Line & CROSSRAIL Station(', 'Catchment Area of Highly Sought-After Schools', 'Sold with No Onward Chain']","Hunters Way, Cippenham, Buckinghamshire",scraped,51.514600158,-0.634384751,,484950.0,,,S,,,,,,,,,,,,2023-12-31
56.0,https://www.onthemarket.com/details/12682864/,1 bedroom apartment for sale,"Medina House, Silbury Boulevard, Central Milton Keynes, Milton Keynes",215000.0,Offers over,OnTheMarket > 14 days,Apartment,1 bed,1bath,EPC rating not available,Size info not available,"['Modern apartment', 'Central Milton Keynes', 'Stylish open plan design', 'Floor to ceiling windows', 'Quality fitted kitchen with integrated appliances', 'Beautiful bathroom with shower', 'Close proximity to Central railway station', 'Energy rating C', 'Council tax band B']","Medina House, Silbury Boulevard, Central Milton Keynes, Milton Keynes, Buckinghamshire",scraped,52.038180490999,-0.770672989283,,215000.0,,,F,,,,,,,,,,,,2023-12-31
57.0,https://www.onthemarket.com/details/13612646/,1 bedroom flat for sale,"Clivedon Way, Buckingham Park",180000.0,Price qualifier not available,OnTheMarket > 14 days,Flat,1 bed,1bath,EPC rating: C*,548 sq ft / 51 sq m,"['Tenure: Leasehold (108 years remaining)', 'GROUND FLOOR FLAT', 'SPACIOUS ACCOMMODATION', 'EXCELLENT CONDITION', 'GAS CENTRAL HEATING', 'BATHROOM', 'COMMUNAL GARDENS WITH BIKE SHED', 'ALLOCATED PARKING', 'BUCKINGHAM PARK', 'LARGE BEDROOM', 'FITTED APPLIANCES']","Clivedon Way, Buckingham Park, Buckinghamshire",scraped,51.8340803,-0.8176135,,180000.0,,,F,,,,,,,,,,,,2023-12-31
58.0,https://www.onthemarket.com/details/13991273/,2 bedroom apartment for sale,"Benbow Court, Milton Keynes",185000.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,2 bed,1bath,EPC rating: D*,548 sq ft / 51 sq m,"['Tenure: Leasehold (93 years remaining)', 'NO UPPER CHAIN', '2 BEDROOM APARTMENT', 'LIGHT AND AIRY LIVING SPACE', 'CONVENIENTLY LOCATED WITH AMENITIES ON YOUR DOORSTEP', 'IDEAL FIRST TIME BUY OR INVESTMENT', 'VERY POPULAR AREA OF MILTON KEYNES']","Benbow Court, Milton Keynes, Buckinghamshire",scraped,52.025601018144,-0.788337620851,,185000.0,,,F,,,,,,,,,,,,2023-12-31
59.0,https://www.onthemarket.com/details/12376557/,1 bedroom apartment for sale,"Witan Gate, Milton Keynes",230000.0,Guide price,OnTheMarket > 14 days,Apartment,1 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Leasehold (111 years remaining)', 'CHAIN FREE', 'APARTMENT', 'ONE DOUBLE BEDROOM', 'CLOSE TO STATION', 'IDEAL FTB', 'GREAT BTL', 'COUNCIL TAX BAND B']","Witan Gate, Milton Keynes, Buckinghamshire",scraped,52.03920570691,-0.765866990635,,230000.0,,,F,,,,,,,,,,,,2023-12-31
60.0,https://www.onthemarket.com/details/14092840/,3 bedroom semi-detached house for sale,"Bletchley, Buckinghamshire MK2",365000.0,Guide price,OnTheMarket < 7 days,Semi-detached house,3 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'Deceptively Spacious', 'Three Bedrooms', 'Three Reception Rooms', 'Refitted Bathroom', 'Refitted Ground Floor Shower Room', 'Stunning Kitchen', 'Garage & Driveway', 'A MUST VIEW']","Bletchley, Buckinghamshire MK2",scraped,51.99762,-0.71772,,365000.0,,,S,,,,,,,,,,,,2023-12-31
61.0,https://www.onthemarket.com/details/14032973/,4 bedroom detached house for sale,"Pierrepoint Way, Hanslope, Milton Keynes",650000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,3bath,EPC rating: B*,"1,496 sq ft / 139 sq m","['Beautiful open views', 'High specification detached family home', 'Stylish modern open plan kitchen family dining room with a central island', 'Study', 'Living room with French doors to rear garden', 'Garage with driveway for four cars', '(3) bath/shower rooms', 'Utility room', 'Picturesque village', 'Energy rating B']","Pierrepoint Way, Hanslope, Milton Keynes, Buckinghamshire",scraped,52.11402834054,-0.833527467384,,650000.0,,,D,,,,,,,,,,,,2023-12-31
62.0,https://www.onthemarket.com/details/13761478/,4 bedroom detached house for sale,"Guildford Close, Gawcott, Buckingham, Buckinghamshire, MK18",425000.0,Offers in excess of,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'Detached property, cul de sac location', 'Four bedrooms, en suite shower room, family bathroom', 'Refitted kitchen/dining room', 'Sitting room and conservatory', 'Enclosed lawned garden, patio area', 'Garage converted into a bar', 'Village location with a pub', 'Royal Latin grammar School catchment']","Guildford Close, Gawcott, Buckingham, Buckinghamshire, MK18",scraped,51.981046405466,-1.009841777799,,425000.0,,,D,,,,,,,,,,,,2023-12-31
63.0,https://www.onthemarket.com/details/13665142/,3 bedroom semi-detached house for sale,"Russell Street, Woburn Sands, Buckinghamshire, MK17",499995.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,"1,088 sq ft / 101 sq m",['Tenure: Freehold'],"Russell Street, Woburn Sands, Buckinghamshire, MK17",scraped,52.013141287729,-0.646271248922,,499995.0,,,S,,,,,,,,,,,,2023-12-31
64.0,https://www.onthemarket.com/details/13164464/,4 bedroom detached house for sale,"Eythrope Road,  Stone,  HP17",630000.0,Guide price,OnTheMarket > 14 days,Detached house,4 bed,1bath,EPC rating: D*,"1,522 sq ft / 141 sq m","['Tenure: Freehold', 'Four Bedroom', 'Detached', 'Chain Free', 'Two reception rooms', 'Sought after Stone location', 'Kitchen and utility room', 'En suite shower room and family bathroom', 'Located on Eythrope Road leading to open country walk', 'Block paved parking for up to four cars and a garage', 'Internal viewing advised']","Eythrope Road,  Stone,  HP17, Buckinghamshire",scraped,51.806504370604,-0.868194207941,,630000.0,,,D,,,,,,,,,,,,2023-12-31
65.0,https://www.onthemarket.com/details/14045783/,6 bedroom house for sale,"Beaumont Road, Slough, Berkshire, SL2",650000.0,Price qualifier not available,OnTheMarket > 14 days,House,6 bed,3bath,EPC rating not available,Size info not available,['Tenure: Freehold'],"Beaumont Road, Slough, Berkshire, SL2, Buckinghamshire",scraped,51.528125917084,-0.608275706892,,650000.0,,,D,,,,,,,,,,,,2023-12-31
66.0,https://www.onthemarket.com/details/13853664/,4 bedroom terraced house for sale,"22 High Street, Olney MK46",625000.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,4 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'A beautiful Grade ll listed character property located on Olney High Street', 'Full of charming character features including exposed beams, feature fireplace and tiled hallway', 'Secluded rear garden', 'Gated driveway leading to gravelled parking', 'Family bathroom and separate shower room', 'Separate reception rooms and country style kitchen', ""Former lace making school dating back to the 1850's"", 'Short walk to Olney Market Square and local amenities']","22 High Street, Olney MK46, Buckinghamshire",scraped,52.136759996478,-0.706109963686,,625000.0,,,T,,,,,,,,,,,,2023-12-31
67.0,https://www.onthemarket.com/details/13932112/,4 bedroom detached house for sale,"Windrush Court, High Wycombe HP13",585000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: C*,968 sq ft / 90 sq m,"['OFFERED FOR SALE BY WYE RESIDENTIAL', 'A Substantial Detached House In Immaculate Condition In Quiet No Through Road', 'Attractive Enclosed And Landscaped Rear Garden, Open Plan Front Garden', 'Modern Kitchen/Breakfast Room & Utility Pls Ground Floor Cloakroom', 'Four Bedrooms, Three Reception Rooms,Two Bathrooms And Galleried Landing', 'Double Glazing And Gas Central Heating To Radiators', 'Garage Plus Additional Driveway Parking, Must be Seen Internally']","Windrush Court, High Wycombe HP13, Buckinghamshire",scraped,51.628927898948,-0.721884548058,,585000.0,,,D,,,,,,,,,,,,2023-12-31
68.0,https://www.onthemarket.com/details/12338271/,2 bedroom flat for sale,"Sumburgh Way, Slough",275000.0,Price qualifier not available,OnTheMarket > 14 days,Flat,2 bed,1bath,EPC rating: C*,581 sq ft / 54 sq m,"['Modernised to a High Standard', 'Long Lease', 'Two Bedrooms', 'Large Lounge', 'Stunning Kitchen', 'Luxury Bathroom', 'Parking', 'Use of Communal Garden']","Sumburgh Way, Slough, Buckinghamshire",scraped,51.50885828,-0.592940761,,275000.0,,,F,,,,,,,,,,,,2023-12-31
69.0,https://www.onthemarket.com/details/14059413/,3 bedroom semi-detached house for sale,"High Wycombe,  Buckinghamshire,  HP11",400000.0,Offers in excess of,OnTheMarket < 14 days,Semi-detached house,3 bed,1bath,EPC rating: D*,728 sq ft / 68 sq m,"['Tenure: Freehold', 'Three bedroom home', 'Modern kitchen and bathroom', 'Gas central heated', 'Private, non-overlooked rear garden', 'Garage and driveway parking', 'Open plan kitchen/dining room', 'Access to M40 & High Wycombe Train station', 'Access to local schools, shops and amenities']","High Wycombe,  Buckinghamshire,  HP11",scraped,51.6232726,-0.7561145,,400000.0,,,S,,,,,,,,,,,,2023-12-31
70.0,https://www.onthemarket.com/details/13860224/,4 bedroom detached bungalow for sale,"Slough,  Berkshire,  SL2",465000.0,Offers over,OnTheMarket > 14 days,Detached bungalow,4 bed,2bath,EPC rating: E*,885 sq ft / 82 sq m,"['Tenure: Freehold', 'Four Bedrooms', 'Driveway Parking For Two', 'Private Rear Garden', 'Potential To Extend (Subject To Planning Permission)']","Slough,  Berkshire,  SL2, Buckinghamshire",scraped,51.50885828,-0.592940761,,465000.0,,,D,,,,,,,,,,,,2023-12-31
71.0,https://www.onthemarket.com/details/13122883/,1 bedroom apartment for sale,"Bulstrode Court, Gerrards Cross",400000.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,1 bed,1bath,EPC rating: E*,742 sq ft / 69 sq m,"['Spacious 758 sq ft top floor apartment with balcony', ""Large 16' double bedroom with wardrobes and balcony access"", 'Spacious living room with balcony access', 'Fitted kitchen with appliances', 'Modern bathroom', 'Double glazed sash window and balcony doors', '130 year lease', 'Walking distance to Gerrards Cross centre and railway station', 'Views of the Common from the balcony', 'No upper chain']","Bulstrode Court, Gerrards Cross, Buckinghamshire",scraped,51.5837768,-0.5593628,,400000.0,,,F,,,,,,,,,,,,2023-12-31
72.0,https://www.onthemarket.com/details/13714197/,4 bedroom character property for sale,"High Street, Haddenham",600000.0,Price qualifier not available,OnTheMarket > 14 days,Character property,4 bed,2bath,EPC rating: E*,"2,152 sq ft / 200 sq m","['Tenure: Freehold', 'Village Centre Location', 'Character Property', 'Four Double Bedrooms', 'Large Kitchen Diner Family Room', 'Two Reception Rooms', 'Popular Village Location']","High Street, Haddenham, Buckinghamshire",scraped,51.7706884,-0.9297934,,600000.0,,,O,,,,,,,,,,,,2023-12-31
73.0,https://www.onthemarket.com/details/13763661/,2 bedroom apartment for sale,"Wycombe Road, Saunderton, High Wycombe, HP14",390000.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Leasehold (249 years remaining)', 'Eight Acres of Grounds', '47 minutes by train to Marleybone', 'Inner Courtyard', 'Allocated parking', 'Great Investment purchase']","Wycombe Road, Saunderton, High Wycombe, HP14, Buckinghamshire",scraped,51.671979086539,-0.817865417862,,390000.0,,,F,,,,,,,,,,,,2023-12-31
74.0,https://www.onthemarket.com/details/13917631/,2 bedroom apartment for sale,"Kendall Place, Medbourne, Milton Keynes, MK5",190000.0,Offers over,OnTheMarket > 14 days,Apartment,2 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Leasehold', 'First floor aparment', 'Desirable and highly sought after location', 'Allocated parking', 'Two double bedrooms', 'Available now']","Kendall Place, Medbourne, Milton Keynes, MK5, Buckinghamshire",scraped,52.02008471016,-0.801816625174,,190000.0,,,F,,,,,,,,,,,,2023-12-31
75.0,https://www.onthemarket.com/details/13608305/,4 bedroom detached house for sale,"Burdeleys Lane, Shenley Brook End, Milton Keynes",575000.0,Offers in excess of,OnTheMarket > 14 days,Detached house,4 bed,3bath,EPC rating: D*,"1,410 sq ft / 131 sq m","['FOUR BEDROOM DETACHED', 'LOUNGE', 'KITCHEN/BREAKFAST ROOM', 'STUDY', 'DOWNSTAIRS CLOAKROOM & UTILITY', 'TWO EN-SUITES', 'GARAGE AND DRIVEWAY PARKING', 'EXCELLENT SCHOOL CATCHMENT']","Burdeleys Lane, Shenley Brook End, Milton Keynes, Buckinghamshire",scraped,52.014791556725,-0.787256878115,,575000.0,,,D,,,,,,,,,,,,2023-12-31
76.0,https://www.onthemarket.com/details/13896869/,3 bedroom semi-detached house for sale,"Ashfield Way, Hazlemere HP15",425000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: D*,893 sq ft / 83 sq m,"['End of Terrace House - Garage - Parking', 'South Facing Private Garden - Popular Hazlemere Village', 'Kitchen/Breakfast Room With Garden Access - Spacious Living Room', 'Three Good Size Bedrooms - Bathroom - Cloakroom', 'Gas Central Heating - Double Glazing']","Ashfield Way, Hazlemere HP15, Buckinghamshire",scraped,51.647207915942,-0.704792561528,,425000.0,,,S,,,,,,,,,,,,2023-12-31
